% Model,13_0.9GHz.mph
% Version,COMSOL 6.0.0.405
% Date,"Jun 25 2023, 18:38"
% Dimension,2
% Nodes,12
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=0.9
-0.13,7.960204194E-18,-4.577807022737073+8.64067864528226i
-0.1125833025,-0.065,3.0649817180876515-5.510955584859337i
-0.1125833025,0.065,14.697245724997753+13.475327065335742i
-0.065,-0.1125833025,-2.8741713344568676-4.613435917887564i
-0.065,0.1125833025,31.20644557551622+42.22867594439296i
-1.592040839E-17,-0.13,3.0638376541893666-5.511291808951907i
3.184081678E-17,0.13,-107.6267229195454+148.93932985424644i
0.065,-0.1125833025,-4.576376926256202+8.640995683618067i
0.065,0.1125833025,-1399.3280063804802-3620.4890999945515i
0.1125833025,-0.065,14.698092703665827+13.474660916093306i
0.1125833025,0.065,-107.62767135931495+148.96751588311915i
0.13,-2.388061258E-17,31.209600704019554+42.219779252280595i
