% Model,16_0.9GHz_bleed.mph
% Version,COMSOL 6.0.0.405
% Date,"Jun 25 2023, 21:56"
% Dimension,2
% Nodes,12
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=0.9
-0.13,7.960204194E-18,31.286582623413516+42.39080103666836i
-0.1125833025,-0.065,14.789202193926881+13.751533318835286i
-0.1125833025,0.065,-107.64301383128782+149.02671702881076i
-0.065,-0.1125833025,-4.054798595772615+8.955888999399342i
-0.065,0.1125833025,-1398.268719515258-3621.845836801681i
-1.592040839E-17,-0.13,3.3949434032811148-4.269926460606813i
3.184081678E-17,0.13,-107.64527225039929+148.8549666190385i
0.065,-0.1125833025,0.027122378498056057-0.6960645792740477i
0.065,0.1125833025,31.736564207688403+42.16221100025775i
0.1125833025,-0.065,-3.053150713224285+1.1626963264036096i
0.1125833025,0.065,15.657678504921302+13.308783931287058i
0.13,-2.388061258E-17,-3.8819069510911466+6.1714563920196i
