% Model,4_0.9GHz_bleed.mph
% Version,COMSOL 6.0.0.405
% Date,"Jun 25 2023, 21:43"
% Dimension,2
% Nodes,12
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=0.9
-0.13,7.960204194E-18,31.288066369108176+42.38992253742851i
-0.1125833025,-0.065,-107.64220068544144+149.0296866588533i
-0.1125833025,0.065,14.790268007091283+13.751788069744684i
-0.065,-0.1125833025,-1397.0757804607917-3622.4580400810205i
-0.065,0.1125833025,-4.054798595766275+8.955888999367305i
-1.592040839E-17,-0.13,-107.64637422337346+148.8517869432081i
3.184081678E-17,0.13,3.3951751703599276-4.269735906797059i
0.065,-0.1125833025,31.735131123612025+42.16221615921166i
0.065,0.1125833025,0.027170983312040875-0.6961688919491749i
0.1125833025,-0.065,15.658096029326419+13.30852944233071i
0.1125833025,0.065,-3.05312827414714+1.1629131764665932i
0.13,-2.388061258E-17,-3.8828491033795207+6.171042641306746i
