% Model,3_0.9GHz.mph
% Version,COMSOL 6.0.0.405
% Date,"Jun 25 2023, 20:12"
% Dimension,2
% Nodes,12
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=0.9
-0.13,7.960204194E-18,-4.57636060947328+8.640273246038749i
-0.1125833025,-0.065,14.69691571115814+13.473940340210786i
-0.1125833025,0.065,3.0632312830825565-5.511418691223452i
-0.065,-0.1125833025,31.205887133519283+42.22935216928433i
-0.065,0.1125833025,-2.875135760913053-4.612279221154064i
-1.592040839E-17,-0.13,-107.63397393565735+148.9447908547966i
3.184081678E-17,0.13,3.0635227495779387-5.511121633359611i
0.065,-0.1125833025,-1397.3736626817663-3621.111328531792i
0.065,0.1125833025,-4.57637692625573+8.640995683623032i
0.1125833025,-0.065,-107.62808892614912+148.97036266444178i
0.1125833025,0.065,14.697966069749656+13.474058632421238i
0.13,-2.388061258E-17,31.20847185781587+42.22057104483379i
