% Model,2_test.mph
% Version,COMSOL 6.0.0.405
% Date,"Apr 17 2023, 21:17"
% Dimension,2
% Nodes,49
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=1
-0.15,-0.15,NaN
-0.09999999999999999,-0.15,0.039186065538076735+0.029465940874344006i
-0.04999999999999999,-0.15,2.807940539049257+1.4196522972283234i
2.7755575615628914E-17,-0.15,-2.9101544131979535+0.9246257126177504i
0.05000000000000002,-0.15,-0.18640757520897908-0.5937378563534322i
0.1,-0.15,-0.002550999161278554+4.7330314340766574E-5i
0.15000000000000005,-0.15,NaN
-0.15,-0.09999999999999999,0.03773436944153247+0.1259804499161388i
-0.09999999999999999,-0.09999999999999999,-45.3390501704495+19.15283096481923i
-0.04999999999999999,-0.09999999999999999,49.58643376167039-28.620976188018272i
2.7755575615628914E-17,-0.09999999999999999,16.97753886423+24.366301062376955i
0.05000000000000002,-0.09999999999999999,-1.2402080362268202+14.21047774171907i
0.1,-0.09999999999999999,-0.9569186507506738+1.8015771327238894i
0.15000000000000005,-0.09999999999999999,0.0013435484628216414+1.1280039058413726E-4i
-0.15,-0.04999999999999999,-26.038227394804093-18.260400604123618i
-0.09999999999999999,-0.04999999999999999,-190.2715134062028+141.7899631203356i
-0.04999999999999999,-0.04999999999999999,-73.78560208727686-80.97611094521807i
2.7755575615628914E-17,-0.04999999999999999,-20.22259206282895-41.79005375949819i
0.05000000000000002,-0.04999999999999999,-9.697365459604017-17.265422329310823i
0.1,-0.04999999999999999,-5.544501741053722-6.625395813969282i
0.15000000000000005,-0.04999999999999999,-0.11357348066766536-0.13148515044953502i
-0.15,2.7755575615628914E-17,-16.50605132532322+63.22473493624214i
-0.09999999999999999,2.7755575615628914E-17,499.83640425136736+4.639976038679659i
-0.04999999999999999,2.7755575615628914E-17,135.8241287111838-56.39193424418011i
2.7755575615628914E-17,2.7755575615628914E-17,39.00876910964107-38.902422955537276i
0.05000000000000002,2.7755575615628914E-17,8.806085424464197-20.59287934699508i
0.1,2.7755575615628914E-17,0.18646425734132988-9.46004236100742i
0.15000000000000005,2.7755575615628914E-17,-0.08287825676623681-0.43833526751288293i
-0.15,0.05000000000000002,-26.062417203478187-18.203057191074375i
-0.09999999999999999,0.05000000000000002,-190.2682159489788+141.80130051801905i
-0.04999999999999999,0.05000000000000002,-73.46755328151887-81.47317968834807i
2.7755575615628914E-17,0.05000000000000002,-20.158924301154222-41.86535863986151i
0.05000000000000002,0.05000000000000002,-9.63728841475224-17.37630186329298i
0.1,0.05000000000000002,-5.545426785059508-6.625321806184667i
0.15000000000000005,0.05000000000000002,-0.11349276682916219-0.1316557352329068i
-0.15,0.1,0.03802811281557556+0.1265429438449665i
-0.09999999999999999,0.1,-45.31518554632408+19.127450343135564i
-0.04999999999999999,0.1,49.59591784792874-28.617853137270888i
2.7755575615628914E-17,0.1,16.985338542602342+24.35488394808194i
0.05000000000000002,0.1,-1.2416281473424347+14.213108615167226i
0.1,0.1,-0.9581463728680781+1.8019519717094685i
0.15000000000000005,0.1,0.0013436943753001294+1.1172391048137463E-4i
-0.15,0.15000000000000005,NaN
-0.09999999999999999,0.15000000000000005,0.039155671915432205+0.029402130337707673i
-0.04999999999999999,0.15000000000000005,2.8101217603537485+1.4221657413066358i
2.7755575615628914E-17,0.15000000000000005,-2.910609782509316+0.9260166491881663i
0.05000000000000002,0.15000000000000005,-0.18588565445359395-0.5930253050520431i
0.1,0.15000000000000005,-0.00255152179301193+5.2453514032518855E-5i
0.15000000000000005,0.15000000000000005,NaN
