% Model,2_0.9GHz_blood.mph
% Version,COMSOL 6.0.0.405
% Date,"May 9 2023, 21:34"
% Dimension,2
% Nodes,12
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=0.9
-0.13,7.960204194E-18,-1394.2126483722495-3622.8857142037673i
-0.1125833025,-0.065,-107.39686084564178+149.20631312999595i
-0.1125833025,0.065,-107.39966414617757+149.20679569611536i
-0.065,-0.1125833025,31.281529837516963+42.65733805852243i
-0.065,0.1125833025,31.280049911275988+42.65822319968806i
-1.592040839E-17,-0.13,14.47171187964948+13.9870851784739i
3.184081678E-17,0.13,14.471999736524582+13.988094216131458i
0.065,-0.1125833025,-5.351477291362392+9.45841568944178i
0.065,0.1125833025,-5.3531247410014355+9.458126072727996i
0.1125833025,-0.065,2.4836976711469547-3.322488794746936i
0.1125833025,0.065,2.4837293653328203-3.3226632624474335i
0.13,-2.388061258E-17,-3.779075884349524+1.2846659871991502i
