% Model,4_0.9GHz_bleed.mph
% Version,COMSOL 6.0.0.405
% Date,"Jun 25 2023, 21:51"
% Dimension,2
% Nodes,12
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=0.9
-0.13,7.960204194E-18,2.810169921681779-3.614185991109187i
-0.1125833025,-0.065,-6.16176652690276+7.258642462069319i
-0.1125833025,0.065,-0.28881274648063465+2.195461606348098i
-0.065,-0.1125833025,15.658096022891678+13.308529454616648i
-0.065,0.1125833025,-3.053150713357651+1.1626963265849561i
-1.592040839E-17,-0.13,30.124994759004654+42.417616275240874i
3.184081678E-17,0.13,-3.7668534847485744+5.5180674503491485i
0.065,-0.1125833025,-107.43155050911511+148.6203865199868i
0.065,0.1125833025,11.845280329715102+16.328321120643864i
0.1125833025,-0.065,-1399.2475968762028-3621.748607890077i
0.1125833025,0.065,33.30942166661326+41.54955832700411i
0.13,-2.388061258E-17,-107.30901664247516+149.55929926829666i
